sample,altitude_m,ambient_temp_c,air_density_kg_m3,throttle,rpm,egt_c,cht_c,oil_pressure_psi,oil_temperature_c,fuel_flow,engine_load,vibration_rms_g,injection_timing_deg,battery_voltage_v,alternator_current_a,fault_severity,fault,health_state
7120,3213.03,25.97,0.8894,0.552,3953.5,616.2025802309543,132.44734067470392,49.118106362117864,92.35,12.85,0.514,0.03783685186219664,22.916160482566333,14.084512841012316,18.396548937688827,0.8142021933328636,SENSOR_DRIFT,SENSOR_DRIFT
7121,3623.01,31.53,0.8522,0.2,2703.43,526.6245884433663,107.27417756303748,38.267090450858575,80.86,4.63,0.185,0.023459474535929985,24.520475827701404,13.926302523012362,12.321931384810274,0.7643011113526224,SENSOR_DRIFT,SENSOR_DRIFT
7122,4713.13,7.32,0.7592,0.554,3905.47,609.2138173538395,123.10655858462398,48.352656279583506,86.25,12.54,0.501,0.03905997118446589,23.098113246616865,14.047736167367143,16.458493175676487,0.7354920691792857,SENSOR_DRIFT,SENSOR_DRIFT
7123,4996.85,31.3,0.7364,0.665,4274.84,637.9482897278465,142.3693823629162,51.7878073728186,97.33,14.97,0.599,0.03552044732126081,23.19886982740107,13.893505442052193,19.41076603491306,0.7981249734817746,SENSOR_DRIFT,SENSOR_DRIFT
7124,4039.48,17.87,0.8157,0.786,4736.9,659.4509595490165,148.37091701902045,54.61937097721793,98.17,18.01,0.72,0.04481041107540656,22.938043985347917,14.060087146570785,19.871753838707658,0.5830984261224438,SENSOR_DRIFT,SENSOR_DRIFT
7125,2928.22,34.93,0.9159,0.516,3836.57,612.3426050267262,133.27169944917839,48.54523002402054,93.81,12.08,0.483,0.03130933252265379,23.662091313589926,14.001914917006083,17.340649463187237,0.9090404548360771,SENSOR_DRIFT,SENSOR_DRIFT
7126,2698.62,33.52,0.9377,0.497,3776.21,604.0303881724476,132.0024345649972,47.62812300954192,92.75,11.69,0.467,0.034250116204988704,23.38977776836147,13.939214864971245,16.83311712569412,0.8196553860840352,SENSOR_DRIFT,SENSOR_DRIFT
7127,3218.63,30.28,0.8888,0.744,4634.14,640.7777778714254,154.2170595843667,52.58058542409034,100.81,17.33,0.693,0.04382002204432095,23.372623238776555,14.031349222025895,20.6626901485674,0.3505089417500678,SENSOR_DRIFT,SENSOR_DRIFT
7128,3289.09,19.21,0.8824,0.227,2802.18,530.9718130333915,104.03123561157241,38.877317529643555,78.21,5.28,0.211,0.02298436428276193,24.237351812651486,13.998323757917143,13.663903105079449,0.7011608944793715,SENSOR_DRIFT,SENSOR_DRIFT
7129,3246.23,17.34,0.8863,0.223,2789.72,529.4965142755458,102.96201215797856,38.714381006960274,77.52,5.2,0.208,0.027847688800281784,24.348657248165043,14.088746662713152,12.890729496403171,0.6857248156114479,SENSOR_DRIFT,SENSOR_DRIFT
7130,2542.51,12.35,0.9527,0.62,4223.96,625.2643429709359,133.79351446204853,50.44664568701203,91.12,14.63,0.585,0.038522747724724346,23.39073087824875,14.088243664989273,18.79773473388773,0.6069482100529902,SENSOR_DRIFT,SENSOR_DRIFT
7131,4325.28,11.22,0.7914,0.282,2978.2,554.7353720118739,102.37587696246065,41.42110193319826,77.66,6.44,0.257,0.025135553034182745,24.67222471510705,13.935578480071088,13.935463222729814,0.9812041180271098,SENSOR_DRIFT,SENSOR_DRIFT
7132,2717.17,31.72,0.9359,0.508,3817.67,604.6348459359366,132.49807983650987,47.761905301403644,92.65,11.96,0.478,0.03765957991799994,23.60056473091646,14.241103276784584,16.46696994240347,0.7693134839692534,SENSOR_DRIFT,SENSOR_DRIFT
7133,1674.68,34.1,1.0398,0.402,3468.93,579.8507840357098,125.83260514149899,44.759228687723024,89.69,9.66,0.387,0.03155222234336401,23.92235366930589,14.007761488955978,14.923098886639332,0.7594299730103424,SENSOR_DRIFT,SENSOR_DRIFT
7134,3419.75,23.67,0.8705,0.62,4186.3,640.6788775023953,135.11461673415528,51.91951550662468,94.11,14.38,0.575,0.03549097411000659,23.661364776035057,13.797215811637475,18.936017120497805,0.9859321850665845,SENSOR_DRIFT,SENSOR_DRIFT
7135,1625.07,30.86,1.045,0.711,4603.37,666.1728046832549,148.57464244085602,55.116928985663506,100.66,17.13,0.685,0.041305249606071404,22.557501634487163,14.064566328767796,20.608698552255348,0.9034478705565796,SENSOR_DRIFT,SENSOR_DRIFT
7136,3190.55,27.23,0.8914,0.408,3443.19,578.1095087394414,121.96765040338482,44.538160534740506,87.36,9.49,0.38,0.029772727240836686,23.576227703678953,13.887505073532258,15.79537972955743,0.7606089719112128,SENSOR_DRIFT,SENSOR_DRIFT
7137,3883.15,5.64,0.8293,0.909,5175.06,706.1171929576449,149.5252121395449,60.00405863683146,99.11,20.89,0.836,0.04462838199257794,22.83073713470682,14.105282332877229,23.19113407085777,0.8959612560071648,SENSOR_DRIFT,SENSOR_DRIFT
7138,1889.17,22.29,1.0178,0.461,3679.22,576.1240562907097,128.17753066678893,44.77032721451662,88.36,11.05,0.442,0.02961375630052993,23.779796078848747,14.11157926186472,16.17216545428523,0.34912788130296396,SENSOR_DRIFT,SENSOR_DRIFT
7139,3748.93,25.72,0.8411,0.836,4929.3,693.7136113679694,152.58586969247182,58.39918909474618,102.55,19.27,0.771,0.04382170562680878,22.70339532204997,13.877822118757797,21.211243913615927,0.9917540174564616,SENSOR_DRIFT,SENSOR_DRIFT
7140,3812.81,39.14,0.8354,0.484,3692.38,585.1856318718745,135.20076804043813,45.66240718184274,93.56,11.13,0.445,0.03653513682223397,24.06221756484575,14.13137219242262,16.8796508719793,0.5309979662921431,SENSOR_DRIFT,SENSOR_DRIFT
7141,4136.95,5.03,0.8074,0.672,4335.28,648.0279357767256,130.2191800053654,52.892470862236976,90.09,15.36,0.615,0.03659831665714787,23.030904164287005,13.894061461703323,17.989786826737948,0.9191723497599049,SENSOR_DRIFT,SENSOR_DRIFT
7142,2442.85,38.43,0.9624,0.358,3285.83,558.1202875816748,125.38937504809887,42.35903179633981,89.06,8.46,0.338,0.034851601668046114,23.843602705695893,14.149626039564588,14.942618333500073,0.5501947188891186,SENSOR_DRIFT,SENSOR_DRIFT
7143,1413.48,15.35,1.0672,0.921,5388.64,723.2702914747607,158.51017893791808,62.05553251625825,104.28,22.29,0.892,0.04260511532262053,22.548774312636304,13.794368505567267,23.40617143948205,0.9348955975785467,SENSOR_DRIFT,SENSOR_DRIFT
7144,3220.76,32.51,0.8886,0.387,3368.89,555.088229827927,125.99441976689029,42.22952296799823,88.16,9.01,0.36,0.030302478269428307,23.73600194146308,14.209251618184723,15.060212562669978,0.34783704190106096,SENSOR_DRIFT,SENSOR_DRIFT
7145,2191.97,34.17,0.9872,0.243,2876.98,541.098507462233,112.04502842796124,39.95592893319292,83.48,5.77,0.231,0.030317476498084132,23.774532784543094,13.999653206760913,14.039101912197129,0.8222992776795572,SENSOR_DRIFT,SENSOR_DRIFT
7146,1093.91,16.98,1.1014,0.36,3333.36,572.9422580015388,114.1712936311025,43.84854430931146,83.13,8.77,0.351,0.02348794362516539,23.340511652522387,13.909074148364192,14.696248903578677,0.8187871476218733,SENSOR_DRIFT,SENSOR_DRIFT
7147,6.13,27.67,1.2243,0.616,4339.4,622.3717094692998,145.8182663958227,50.32217801074864,96.93,15.39,0.616,0.038139489833610526,22.509669387678837,13.946268620213827,19.368721042664127,0.382128741644034,SENSOR_DRIFT,SENSOR_DRIFT
7148,4932.12,11.86,0.7415,0.751,4573.03,642.6041626605189,142.7212872570359,52.678554255447274,94.64,16.93,0.677,0.0382624671385713,22.771232769261026,14.073981424212192,19.243545973513747,0.4707919410549121,SENSOR_DRIFT,SENSOR_DRIFT
7149,1945.32,11.43,1.012,0.4,3453.54,559.5942517920987,117.8339521145702,42.80699165262234,82.73,9.56,0.383,0.03279668551390209,23.196604313869518,13.855082010535737,15.724862493236374,0.3199111987999839,SENSOR_DRIFT,SENSOR_DRIFT
7150,2968.74,35.12,0.9121,0.76,4703.47,671.5620509526847,153.15442390009997,55.80688612093229,102.99,17.79,0.711,0.04389762156853696,23.25562542725955,14.042109784575818,20.28608089246799,0.8700596262041846,SENSOR_DRIFT,SENSOR_DRIFT
7151,4195.04,27.49,0.8024,0.604,4095.98,629.4334879699046,135.79046512952513,50.661843552788476,94.31,13.79,0.552,0.035959864880765906,23.357493280064652,13.853350016228767,18.35650821101964,0.8833176268074079,SENSOR_DRIFT,SENSOR_DRIFT
7152,3051.12,35.67,0.9044,0.276,2980.96,553.1470188036018,114.2568973745208,41.27963950724904,85.03,6.45,0.258,0.02733131184130919,24.322565394595646,13.997114821233529,14.390408903407646,0.9379013002779633,SENSOR_DRIFT,SENSOR_DRIFT
7153,1353.16,28.04,1.0736,0.853,5141.13,703.245779349866,159.44723992959234,59.66074908317341,105.48,20.67,0.827,0.04700614601741518,22.782512651684463,13.991307257049828,23.250001444758457,0.8869980078783581,SENSOR_DRIFT,SENSOR_DRIFT
7154,1481.92,7.52,1.06,0.203,2746.68,515.5145666234733,98.94100451051078,37.3635960192851,74.12,4.91,0.196,0.025495811739583474,24.599905533981495,14.014588493714223,12.384624973613771,0.41058679835193473,SENSOR_DRIFT,SENSOR_DRIFT
7155,4794.14,15.6,0.7527,0.344,3180.19,563.9407557463328,109.77744416983451,42.70143837641623,81.1,7.76,0.311,0.028093720608854907,24.129368388034404,14.031853821908122,14.634603873104526,0.8599792412045335,SENSOR_DRIFT,SENSOR_DRIFT
7156,164.92,8.84,1.2057,0.304,3152.36,538.9391118365523,109.61800895295647,40.32037492822788,78.78,7.58,0.303,0.034853761244100834,23.945117188493015,13.953111151343688,13.91892355831112,0.3121163499304018,SENSOR_DRIFT,SENSOR_DRIFT
7157,1023.02,36.89,1.1091,0.698,4590.28,644.8383634671939,155.07125570378108,52.93305744773604,102.33,17.04,0.682,0.03467677931871956,22.35867489776129,14.247508144263454,19.845756967469764,0.49218185287136595,SENSOR_DRIFT,SENSOR_DRIFT
7158,1663.92,14.76,1.0409,0.389,3422.09,565.9356587081165,117.32242193611846,43.35154225967613,83.4,9.36,0.374,0.02987555907001349,23.699900974315387,14.041655466258877,15.130933210959437,0.5145627600475708,SENSOR_DRIFT,SENSOR_DRIFT
7159,2156.69,9.1,0.9907,0.591,4139.09,607.4040899137688,132.34764702498518,48.54441080539463,89.25,14.07,0.563,0.032556381979107867,22.474830736161568,13.86688731281918,18.59965609681993,0.35282806683613355,SENSOR_DRIFT,SENSOR_DRIFT
7160,357.43,20.74,1.1835,0.287,3081.71,560.3378956085985,109.4521847789953,42.16053335944939,81.61,7.12,0.285,0.034112736932831435,24.811759337618074,13.97101502724003,14.437486499710204,0.9394222520626336,SENSOR_DRIFT,SENSOR_DRIFT
7161,2747.96,20.74,0.933,0.812,4900.55,681.7815360848938,151.44610499856742,57.12564537180469,100.76,19.08,0.763,0.04504967587646457,22.890240545852638,13.952500524113539,21.647398356184084,0.7987987470330215,SENSOR_DRIFT,SENSOR_DRIFT
7162,2315.13,11.86,0.975,0.451,3626.56,577.5240117531155,121.02221535143971,44.81218241930905,84.68,10.7,0.428,0.02946026129153178,23.93491095548083,14.15960436659365,15.557463520690199,0.4603600418555202,SENSOR_DRIFT,SENSOR_DRIFT
7163,93.94,36.9,1.214,0.775,4939.04,662.342965229731,164.34091915508978,55.16214745675377,106.01,19.34,0.773,0.037222461143523386,23.09606005838235,13.8320132196519,21.625790780675985,0.3688247099161228,SENSOR_DRIFT,SENSOR_DRIFT
7164,2720.67,26.72,0.9356,0.982,5510.65,711.4138971859688,170.5895890445525,60.94669273080305,108.97,23.1,0.924,0.04707904120983265,22.15377940594343,14.028803722140061,24.078216830126212,0.5590250746367039,SENSOR_DRIFT,SENSOR_DRIFT
7165,3068.9,11.41,0.9027,0.944,5352.81,705.3626711978924,158.69647707783267,60.13134063524295,102.72,22.06,0.882,0.04553159537453186,22.47096782005461,13.871027016756099,22.018535073454302,0.6483691580030023,SENSOR_DRIFT,SENSOR_DRIFT
7166,2984.56,33.21,0.9106,0.455,3617.14,576.7945854954127,131.19931689662002,44.73063939331854,90.99,10.64,0.426,0.03450340729693317,23.555804070351435,13.938710600371284,15.856362240680955,0.45841463486521805,SENSOR_DRIFT,SENSOR_DRIFT
7167,2832.6,7.88,0.9249,0.704,4513.0,653.3811844603208,136.80646906211592,53.69254870049888,92.82,16.53,0.661,0.03825093420425463,23.055402826745848,13.972625695928437,20.2010012250608,0.772983286616951,SENSOR_DRIFT,SENSOR_DRIFT
7168,196.78,38.37,1.202,0.896,5388.42,711.9471842078245,171.63479514550164,60.86414563357093,111.18,22.29,0.892,0.0452636044398297,22.109592197541314,13.900556219680444,23.007057426871032,0.7249595830080944,SENSOR_DRIFT,SENSOR_DRIFT
7169,1116.74,17.38,1.099,0.289,3068.17,542.3926457254832,110.35473313916643,40.472625163930076,80.46,7.03,0.281,0.027186045904518185,24.539316553787362,14.194760067537606,14.546482608569896,0.5315183876997343,SENSOR_DRIFT,SENSOR_DRIFT
7170,2628.03,30.47,0.9445,0.572,4049.6,625.8472551287933,136.21892798575095,50.227506672439624,94.72,13.48,0.539,0.03407591010566473,23.550653571197923,14.102710342658359,17.495670401690635,0.8764631165958481,SENSOR_DRIFT,SENSOR_DRIFT
7171,390.77,16.3,1.1797,0.823,5098.29,704.9688386194565,152.05453626837158,59.78443668693622,101.5,20.38,0.815,0.0437605964319016,22.516398343267635,13.852912509035724,22.341629642131338,0.9776784221329811,SENSOR_DRIFT,SENSOR_DRIFT
7172,879.56,31.95,1.1249,0.803,4987.81,677.4287440727448,160.77151980448042,56.78710181198168,105.03,19.66,0.786,0.04405064181032242,22.488473272209944,13.967506613235244,21.968474131110966,0.596585521922312,SENSOR_DRIFT,SENSOR_DRIFT
7173,3727.67,37.57,0.8429,0.454,3591.24,579.056955528732,131.97376099126623,44.897020739743894,92.02,10.47,0.419,0.0312611591845847,23.9943874068928,14.095284549778496,15.555981202184514,0.5491120159172681,SENSOR_DRIFT,SENSOR_DRIFT
7174,847.16,9.0,1.1284,0.787,4932.75,687.0259542450007,146.04230140188787,57.70557374739825,97.57,19.29,0.772,0.03959874955756454,23.086064197382804,13.99450508340541,20.948605632089006,0.8571164153148159,SENSOR_DRIFT,SENSOR_DRIFT
7175,3297.59,19.14,0.8816,0.408,3443.18,586.7903603578878,116.62400964177178,45.36231974312547,84.93,9.49,0.38,0.032258942605182375,23.394399348305463,14.019087447024285,15.39377844587708,0.9597293411755168,SENSOR_DRIFT,SENSOR_DRIFT
7176,2483.06,22.17,0.9585,0.24,2861.12,520.5253952115692,109.19021061158729,38.05978126859209,79.72,5.67,0.227,0.029482460658472164,24.37636751385868,13.97749684752246,13.23320768214378,0.3423318664652423,SENSOR_DRIFT,SENSOR_DRIFT
7177,4265.98,17.96,0.7964,0.996,5454.25,717.9567591423574,163.0908777475933,61.5728351718029,105.75,22.73,0.909,0.05319300641194638,22.264475480274765,14.183331525894287,24.010577095985326,0.7513244581461331,SENSOR_DRIFT,SENSOR_DRIFT
7178,479.45,17.47,1.1696,0.787,4955.09,666.6731239143321,154.6073973545381,55.633060936265984,100.35,19.44,0.778,0.04555389824617123,22.279825058781224,14.125563554292556,21.818298460696575,0.43185091623213767,SENSOR_DRIFT,SENSOR_DRIFT
7179,1201.34,30.82,1.0898,0.779,4878.97,686.8202175364613,154.50218530876305,57.61720220730363,103.55,18.94,0.758,0.04067564997357751,22.59558958639905,13.99674438888046,20.34571220148278,0.9268352374935767,SENSOR_DRIFT,SENSOR_DRIFT
7180,1863.55,20.2,1.0204,0.969,5527.65,735.140833010667,163.51847548788012,63.475383367176654,107.19,23.21,0.928,0.04872952687827852,22.06024643554486,13.972728995310254,24.111144432519648,0.9724085336519712,SENSOR_DRIFT,SENSOR_DRIFT
7181,1690.78,21.03,1.0382,0.644,4352.97,638.6681309288664,140.09804133551907,51.980532821850886,95.08,15.48,0.619,0.04247670066571962,22.969375033276318,13.918291840976371,19.35411958498312,0.6999861716448936,SENSOR_DRIFT,SENSOR_DRIFT
7182,2658.05,8.18,0.9416,0.547,3959.76,612.1777628316077,124.88863965355942,48.734159259222196,87.08,12.89,0.516,0.035932481100666804,23.75159673036264,14.13393170609825,17.28718299883833,0.7178709609021752,SENSOR_DRIFT,SENSOR_DRIFT
7183,326.55,29.49,1.1871,0.883,5330.96,704.9605795514124,166.66849317783954,60.0673331230096,107.91,21.91,0.877,0.05228802015080698,22.07889330204671,14.025060485198367,23.280646015354616,0.6691533078169816,SENSOR_DRIFT,SENSOR_DRIFT
7184,4143.5,23.75,0.8068,0.314,3090.29,546.6319708470253,113.48666843669876,40.91355043414133,82.6,7.17,0.287,0.02990988356448608,24.180410580024443,13.928524715058092,14.588947162795789,0.5966201590627638,SENSOR_DRIFT,SENSOR_DRIFT
7185,4758.77,35.65,0.7555,0.593,4037.92,609.0233218227143,141.40892908587972,48.55138862381414,96.15,13.41,0.536,0.0363337730137634,23.28906573999407,13.882778141811066,17.82318187048317,0.5340396233053015,SENSOR_DRIFT,SENSOR_DRIFT
7186,2460.62,14.35,0.9607,0.551,3980.78,622.9221347668733,126.70533341977989,49.829178694921886,89.16,13.03,0.521,0.03715732496364055,23.53236167223004,13.909754252908717,17.881765548287994,0.9178743853904234,SENSOR_DRIFT,SENSOR_DRIFT
7187,2111.95,31.91,0.9952,0.755,4732.84,646.087660809605,157.56145079444656,53.24847946251812,102.34,17.98,0.719,0.04202315208918771,23.017114620906508,14.066011223829676,20.735976485399362,0.3234741106083993,SENSOR_DRIFT,SENSOR_DRIFT
7188,3798.63,26.89,0.8367,0.254,2890.34,533.8413715303471,110.26343690072753,39.329118594342965,81.44,5.86,0.234,0.022742992423698358,24.749079973756416,14.22419808166989,12.574798779249686,0.6208799876702576,SENSOR_DRIFT,SENSOR_DRIFT
7189,4361.17,6.23,0.7884,0.423,3463.19,587.1061840974762,111.16537706244308,45.43358782733986,81.27,9.63,0.385,0.03240993840679456,23.408817053125254,13.892811458187916,17.20138310063128,0.9346781774584512,SENSOR_DRIFT,SENSOR_DRIFT
7190,4062.51,12.46,0.8137,0.36,3252.49,563.5252021926958,110.8086236634417,42.80506460242918,80.92,8.24,0.33,0.029750867734650868,23.89887854430109,14.061563048706416,14.526125156061081,0.7307757840133318,SENSOR_DRIFT,SENSOR_DRIFT
7191,798.41,9.05,1.1338,0.486,3812.69,608.408772228842,120.88580388361001,48.11907251840107,85.8,11.93,0.477,0.03350875657820371,23.479859126949727,14.238218720655958,17.289878426151034,0.8596417328822079,SENSOR_DRIFT,SENSOR_DRIFT
7192,4668.29,11.47,0.7629,0.224,2771.12,513.0083690244404,102.08736687654753,37.19620079207372,75.56,5.07,0.203,0.023118145074943825,24.556941174842063,14.005496761503238,13.43531088228027,0.30651171850199865,SENSOR_DRIFT,SENSOR_DRIFT
7193,2705.17,11.08,0.9371,0.877,5135.85,697.1038004065005,152.36010142734054,59.01459864671414,100.33,20.63,0.825,0.04108274010965748,22.421200379370635,14.066702963794231,21.51238271400396,0.776953733877674,SENSOR_DRIFT,SENSOR_DRIFT
7194,630.44,31.77,1.1526,0.389,3455.16,580.2945937473127,124.15807158077867,44.7747859623257,88.85,9.57,0.383,0.03196053066887724,23.85607232148867,13.825947864725071,16.44715261644357,0.7917054621175461,SENSOR_DRIFT,SENSOR_DRIFT
7195,1838.4,10.27,1.023,0.703,4559.55,634.6865264776952,142.87907327973988,51.86398978485477,94.02,16.84,0.674,0.037766656169711484,23.39342144780828,14.079502273642754,19.46459973563742,0.32941441642198355,SENSOR_DRIFT,SENSOR_DRIFT
7196,3183.37,27.76,0.8921,0.915,5241.64,715.0364166782676,160.66092427727807,61.013310083270945,106.45,21.33,0.853,0.04550616591746309,22.457022520732338,14.081183394175579,22.425424848638855,0.9755909486006384,SENSOR_DRIFT,SENSOR_DRIFT
7197,354.07,27.83,1.1839,0.235,2883.89,522.2821955047762,112.45442390968678,38.26556673660982,81.65,5.82,0.233,0.023945754101452436,24.507188926201085,14.134424508056632,12.922714362109712,0.34763838199291996,SENSOR_DRIFT,SENSOR_DRIFT
7198,2423.35,25.75,0.9644,0.765,4751.13,675.0082612771575,149.76380483800017,56.22892882974362,100.68,18.1,0.724,0.03900270115119032,23.00122507976938,13.94979017666643,20.575539235731547,0.8717959840958298,SENSOR_DRIFT,SENSOR_DRIFT
7199,2735.29,37.21,0.9342,0.248,2887.27,546.1855785106504,112.94646571181818,40.44034956059087,84.5,5.84,0.233,0.031522758426631756,23.97651051305693,14.01655635574172,13.40863677394473,0.9298242055650987,SENSOR_DRIFT,SENSOR_DRIFT
7200,1172.29,39.26,1.093,0.265,2978.9,554.2637270642997,115.67207573760693,41.38488535705684,86.08,6.44,0.258,0.023846866024012797,23.94813998567759,14.069399424975884,13.481517451799155,0.9686947673089952,SENSOR_DRIFT,SENSOR_DRIFT
7201,1524.42,13.32,1.0555,0.529,3942.26,620.8758689500047,125.23879559489646,49.55638318110637,88.44,12.78,0.511,0.03939792100730575,23.195767382721474,14.005722165926564,17.33254311830221,0.9323589634031266,SENSOR_DRIFT,SENSOR_DRIFT
7202,4688.84,29.4,0.7612,0.873,5003.46,675.617026848703,160.44929019187722,56.61456012979431,104.43,19.76,0.79,0.04078514649672599,22.313395622116868,14.004237877491152,22.507512846285206,0.5407857251525436,SENSOR_DRIFT,SENSOR_DRIFT
7203,256.04,9.24,1.1952,0.473,3785.55,582.6067514899729,124.3710924829606,45.57040975890313,85.57,11.75,0.47,0.036143644343823486,23.714430063715486,13.984314913382649,17.50576477854228,0.3334262491843828,SENSOR_DRIFT,SENSOR_DRIFT
7204,1832.98,30.35,1.0235,0.426,3552.05,594.6195921865653,124.32098079219436,46.31628722057739,89.44,10.21,0.408,0.02880102183857067,23.912250918091605,14.048451220513718,15.717674378789468,0.9624348451070739,SENSOR_DRIFT,SENSOR_DRIFT
7205,732.43,7.71,1.1412,0.704,4630.44,643.6911570931923,142.53019317472518,52.87141046933957,94.0,17.31,0.692,0.03860849051520835,22.52923513314447,14.069831010784052,19.46488724584662,0.41390791202276417,SENSOR_DRIFT,SENSOR_DRIFT
